Lead_ID,Lead_Date,MQL_Date,SQL_Date,Opportunity_Date,Won_Date,Deal_Value,Sales_Cycle_Days,Company_Name,Industry,Company_Size,Region,Lead_Source,Sales_Rep,Product_Interest,Engagement_Score,Lead_Status
L08565,2025-06-27,,,,,0,,Company_8565,Retail,Small,Central,Website,Sneha,Cybersecurity,97,Opportunity
L08566,2025-06-29,,,,,0,,Company_8566,Education,Small,West,Email Campaign,Vikash,Cloud Solutions,10,Lead
L08567,2025-12-05,2025-12-12,,,,0,,Company_8567,Healthcare,Small,East,Referral,Neha,ERP Software,71,Lead
L08568,2025-12-12,,,,,0,,Company_8568,Logistics,Enterprise,North,Referral,Vikash,CRM Software,32,Lost
L08569,2025-07-27,2025-07-31,2025-08-05,,,0,,Company_8569,Healthcare,Enterprise,East,Email Campaign,Rahul,Cloud Solutions,13,Lead
L08570,2025-10-29,2025-11-05,,,,0,,Company_8570,Technology,Mid-Market,North,LinkedIn,Neha,ERP Software,46,Opportunity
L08571,2025-04-29,,,,,0,,Company_8571,Technology,Enterprise,North,Google Ads,Rahul,ERP Software,50,Won
L08572,2025-12-20,,,,,0,,Company_8572,Healthcare,Small,South,Google Ads,Arjun,Cybersecurity,48,Lead
L08573,2025-07-27,2025-07-28,2025-07-31,2025-08-13,2025-08-26,879444,30.0,Company_8573,Technology,Enterprise,East,Trade Show,Priya,Cloud Solutions,31,MQL
L08574,2025-09-27,2025-10-03,2025-10-12,,,0,,Company_8574,Technology,Mid-Market,East,Website,Arjun,Analytics Platform,46,SQL
L08575,2025-11-03,,,,,0,,Company_8575,Manufacturing,Small,East,Website,Vikash,CRM Software,33,SQL
L08576,2025-06-19,2025-06-20,2025-06-26,,,0,,Company_8576,Healthcare,Small,West,Trade Show,Arjun,CRM Software,51,MQL
L08577,2025-07-30,2025-08-02,2025-08-05,,,0,,Company_8577,Healthcare,Small,Central,Webinar,Amit,ERP Software,99,Opportunity
L08578,2025-03-26,2025-03-27,2025-04-05,2025-04-09,2025-04-23,759944,28.0,Company_8578,Technology,Small,East,Webinar,Amit,ERP Software,61,Lead
L08579,2025-05-16,,,,,0,,Company_8579,Manufacturing,Enterprise,South,Trade Show,Vikash,ERP Software,12,MQL
L08580,2025-02-02,2025-02-07,2025-02-17,2025-03-03,2025-03-22,567861,48.0,Company_8580,Retail,Mid-Market,West,Webinar,Sneha,Analytics Platform,46,SQL
L08581,2025-04-12,2025-04-16,,,,0,,Company_8581,Technology,Enterprise,North,LinkedIn,Rahul,Analytics Platform,58,SQL
L08582,2025-10-19,2025-10-26,2025-10-29,2025-11-03,2025-11-13,371230,25.0,Company_8582,Manufacturing,Small,Central,Trade Show,Arjun,ERP Software,97,Lost
L08583,2025-04-10,,,,,0,,Company_8583,Finance,Small,South,Website,Sneha,Cybersecurity,52,Opportunity
L08584,2025-06-17,2025-06-21,,,,0,,Company_8584,Manufacturing,Mid-Market,West,Webinar,Neha,Cloud Solutions,29,MQL
L08585,2025-03-30,2025-04-04,2025-04-12,2025-04-17,2025-05-07,489570,38.0,Company_8585,Logistics,Mid-Market,Central,Webinar,Sneha,Cybersecurity,31,Opportunity
L08586,2025-01-28,,,,,0,,Company_8586,Finance,Small,North,Referral,Rahul,Cloud Solutions,59,MQL
L08587,2025-05-18,2025-05-24,2025-05-29,2025-06-03,2025-06-29,423016,42.0,Company_8587,Retail,Enterprise,South,Trade Show,Vikash,Cybersecurity,19,SQL
L08588,2025-11-17,,,,,0,,Company_8588,Logistics,Small,South,Email Campaign,Neha,Analytics Platform,12,Lost
L08589,2025-04-18,,,,,0,,Company_8589,Healthcare,Mid-Market,East,Webinar,Arjun,CRM Software,11,Lead
L08590,2025-09-11,,,,,0,,Company_8590,Education,Mid-Market,South,Email Campaign,Neha,Cybersecurity,11,Lead
L08591,2025-08-27,2025-09-01,2025-09-10,,,0,,Company_8591,Finance,Mid-Market,Central,Trade Show,Arjun,CRM Software,87,Lead
L08592,2025-03-19,2025-03-24,,,,0,,Company_8592,Manufacturing,Mid-Market,West,Referral,Neha,Analytics Platform,71,Lead
L08593,2025-06-09,2025-06-15,2025-06-17,,,0,,Company_8593,Healthcare,Enterprise,North,Webinar,Arjun,Cybersecurity,86,SQL
L08594,2025-03-03,2025-03-08,2025-03-17,2025-03-30,2025-04-25,548182,53.0,Company_8594,Manufacturing,Enterprise,West,Google Ads,Vikash,ERP Software,71,MQL
L08595,2025-11-02,2025-11-05,2025-11-15,2025-11-18,,894512,,Company_8595,Technology,Enterprise,Central,Website,Neha,ERP Software,89,Lead
L08596,2025-12-17,2025-12-21,,,,0,,Company_8596,Healthcare,Mid-Market,North,Email Campaign,Vikash,CRM Software,100,Lead
L08597,2025-10-11,2025-10-16,2025-10-25,2025-11-07,,722481,,Company_8597,Logistics,Mid-Market,North,Email Campaign,Vikash,Analytics Platform,89,Opportunity
L08598,2025-07-23,2025-07-29,,,,0,,Company_8598,Manufacturing,Small,Central,Trade Show,Amit,Analytics Platform,82,SQL
L08599,2025-02-04,2025-02-08,,,,0,,Company_8599,Logistics,Small,West,LinkedIn,Arjun,ERP Software,94,Lead
L08600,2025-06-22,,,,,0,,Company_8600,Logistics,Small,South,Referral,Rahul,Analytics Platform,90,Lost
L08601,2025-04-06,2025-04-12,2025-04-21,,,0,,Company_8601,Retail,Small,North,LinkedIn,Sneha,ERP Software,75,MQL
L08602,2025-01-03,,,,,0,,Company_8602,Finance,Enterprise,East,LinkedIn,Rahul,Cybersecurity,80,Lead
L08603,2025-11-12,,,,,0,,Company_8603,Healthcare,Enterprise,South,Trade Show,Vikash,Cybersecurity,98,Opportunity
L08604,2025-08-02,2025-08-04,2025-08-07,,,0,,Company_8604,Technology,Mid-Market,West,Webinar,Sneha,Cloud Solutions,78,Won
L08605,2025-08-01,2025-08-06,2025-08-16,2025-08-31,2025-09-20,818109,50.0,Company_8605,Education,Mid-Market,South,Trade Show,Rahul,Analytics Platform,35,MQL
L08606,2025-02-22,2025-02-24,,,,0,,Company_8606,Healthcare,Mid-Market,Central,Webinar,Vikash,ERP Software,56,Lead
L08607,2025-03-02,2025-03-06,,,,0,,Company_8607,Technology,Small,Central,LinkedIn,Priya,Analytics Platform,37,SQL
L08608,2025-08-18,2025-08-23,2025-08-30,2025-09-02,2025-09-19,771951,32.0,Company_8608,Retail,Small,South,Website,Sneha,CRM Software,94,Opportunity
L08609,2025-12-02,,,,,0,,Company_8609,Finance,Small,East,Google Ads,Vikash,Analytics Platform,96,Opportunity
L08610,2025-12-28,2026-01-01,2026-01-11,2026-01-17,2026-01-24,947512,27.0,Company_8610,Finance,Enterprise,North,Email Campaign,Vikash,Analytics Platform,13,Lead
L08611,2025-10-07,2025-10-12,,,,0,,Company_8611,Manufacturing,Small,West,Referral,Amit,Cloud Solutions,81,MQL
L08612,2025-09-09,2025-09-16,2025-09-18,,,0,,Company_8612,Healthcare,Small,South,Webinar,Vikash,CRM Software,20,Lead
L08613,2025-09-13,,,,,0,,Company_8613,Manufacturing,Small,Central,Trade Show,Amit,CRM Software,70,Lead
L08614,2025-08-28,2025-08-30,2025-09-04,,,0,,Company_8614,Education,Small,Central,Google Ads,Neha,Cloud Solutions,79,Lead
L08615,2025-09-14,2025-09-21,,,,0,,Company_8615,Healthcare,Small,North,Referral,Priya,CRM Software,67,Lead
L08616,2025-07-19,,,,,0,,Company_8616,Retail,Enterprise,East,LinkedIn,Sneha,Cybersecurity,83,SQL
L08617,2025-11-25,,,,,0,,Company_8617,Retail,Enterprise,North,Email Campaign,Vikash,Cybersecurity,100,MQL
L08618,2025-02-21,,,,,0,,Company_8618,Manufacturing,Enterprise,West,Referral,Neha,Analytics Platform,33,Lost
L08619,2025-03-17,2025-03-18,2025-03-26,2025-04-02,2025-04-27,536518,41.0,Company_8619,Finance,Small,North,Trade Show,Amit,Cybersecurity,75,Opportunity
L08620,2025-06-10,2025-06-15,2025-06-18,2025-06-30,2025-07-14,781561,34.0,Company_8620,Manufacturing,Mid-Market,South,Referral,Rahul,Cloud Solutions,45,Opportunity
L08621,2025-07-19,,,,,0,,Company_8621,Technology,Small,East,Referral,Amit,Cloud Solutions,43,Lead
L08622,2025-01-13,,,,,0,,Company_8622,Technology,Small,Central,Website,Vikash,Cybersecurity,12,MQL
L08623,2025-10-01,2025-10-02,2025-10-11,2025-10-16,,463558,,Company_8623,Finance,Enterprise,Central,LinkedIn,Amit,Cloud Solutions,83,SQL
L08624,2025-07-17,,,,,0,,Company_8624,Healthcare,Small,Central,Webinar,Amit,Analytics Platform,87,Opportunity
L08625,2025-09-09,,,,,0,,Company_8625,Manufacturing,Enterprise,South,Trade Show,Priya,Cybersecurity,76,Opportunity
L08626,2025-08-04,,,,,0,,Company_8626,Logistics,Enterprise,Central,Email Campaign,Neha,Analytics Platform,63,MQL
L08627,2025-04-24,2025-04-25,2025-04-27,,,0,,Company_8627,Manufacturing,Mid-Market,South,Webinar,Arjun,Analytics Platform,33,Lead
L08628,2025-08-17,,,,,0,,Company_8628,Retail,Enterprise,Central,Website,Rahul,CRM Software,38,MQL
L08629,2025-03-31,2025-04-01,2025-04-05,2025-04-11,,664086,,Company_8629,Education,Enterprise,North,Referral,Neha,CRM Software,92,MQL
L08630,2025-04-16,2025-04-21,,,,0,,Company_8630,Finance,Enterprise,North,Email Campaign,Priya,Analytics Platform,51,Lead
L08631,2025-03-31,2025-04-02,,,,0,,Company_8631,Finance,Enterprise,Central,LinkedIn,Neha,Analytics Platform,90,Lead
L08632,2025-05-27,,,,,0,,Company_8632,Manufacturing,Small,West,Email Campaign,Vikash,ERP Software,46,Lead
L08633,2025-05-04,2025-05-07,,,,0,,Company_8633,Manufacturing,Enterprise,East,Referral,Rahul,Cloud Solutions,68,Opportunity
L08634,2025-02-24,2025-03-03,2025-03-11,,,0,,Company_8634,Manufacturing,Enterprise,East,LinkedIn,Rahul,ERP Software,34,Lost
L08635,2025-11-03,2025-11-10,2025-11-12,2025-11-19,2025-12-17,839061,44.0,Company_8635,Finance,Small,Central,Webinar,Rahul,Cybersecurity,86,MQL
L08636,2025-02-22,2025-02-28,,,,0,,Company_8636,Logistics,Enterprise,Central,Website,Amit,ERP Software,86,MQL
L08637,2025-04-09,2025-04-12,2025-04-22,2025-05-04,,863988,,Company_8637,Retail,Enterprise,West,Webinar,Rahul,Cloud Solutions,53,Lead
L08638,2025-12-06,2025-12-11,,,,0,,Company_8638,Healthcare,Mid-Market,West,Referral,Arjun,Cloud Solutions,16,Lead
L08639,2025-05-23,2025-05-27,2025-06-05,,,0,,Company_8639,Technology,Mid-Market,North,Referral,Sneha,CRM Software,29,Lost
L08640,2025-06-26,2025-07-02,2025-07-11,,,0,,Company_8640,Manufacturing,Enterprise,North,Website,Arjun,ERP Software,48,SQL
L08641,2025-01-08,,,,,0,,Company_8641,Retail,Enterprise,East,LinkedIn,Arjun,Cloud Solutions,87,Lead
L08642,2025-12-17,2025-12-20,,,,0,,Company_8642,Technology,Enterprise,North,Referral,Sneha,Analytics Platform,10,Opportunity
L08643,2025-12-16,2025-12-18,,,,0,,Company_8643,Manufacturing,Enterprise,Central,Referral,Rahul,Analytics Platform,23,MQL
L08644,2025-05-20,2025-05-25,,,,0,,Company_8644,Healthcare,Mid-Market,South,Webinar,Arjun,Cybersecurity,93,Won
L08645,2025-08-18,2025-08-21,,,,0,,Company_8645,Education,Small,East,Google Ads,Arjun,Cloud Solutions,52,MQL
L08646,2025-07-01,2025-07-08,2025-07-16,,,0,,Company_8646,Manufacturing,Mid-Market,East,Google Ads,Priya,Cybersecurity,64,Opportunity
L08647,2025-09-27,,,,,0,,Company_8647,Manufacturing,Mid-Market,Central,Trade Show,Priya,Cloud Solutions,76,Lead
L08648,2025-11-07,2025-11-13,,,,0,,Company_8648,Education,Small,South,Email Campaign,Vikash,Analytics Platform,26,MQL
L08649,2025-03-15,,,,,0,,Company_8649,Education,Mid-Market,South,LinkedIn,Neha,Cybersecurity,86,Lead
L08650,2025-08-05,2025-08-07,,,,0,,Company_8650,Retail,Small,Central,Website,Amit,ERP Software,58,SQL
L08651,2025-03-02,2025-03-06,,,,0,,Company_8651,Retail,Enterprise,West,Webinar,Priya,Analytics Platform,58,Opportunity
L08652,2025-12-29,,,,,0,,Company_8652,Technology,Enterprise,South,Webinar,Sneha,Analytics Platform,66,Opportunity
L08653,2025-07-10,2025-07-17,,,,0,,Company_8653,Logistics,Small,Central,Email Campaign,Rahul,Cloud Solutions,38,Lead
L08654,2025-06-02,2025-06-06,2025-06-08,2025-06-17,2025-06-30,840302,28.0,Company_8654,Education,Small,South,Trade Show,Priya,Analytics Platform,48,Lead
L08655,2025-02-09,2025-02-13,2025-02-23,2025-03-04,2025-03-17,118041,36.0,Company_8655,Technology,Mid-Market,West,Website,Neha,ERP Software,41,SQL
L08656,2025-07-15,2025-07-22,2025-07-31,,,0,,Company_8656,Finance,Mid-Market,East,Email Campaign,Sneha,Cybersecurity,19,Lead
L08657,2025-01-07,,,,,0,,Company_8657,Retail,Mid-Market,East,Google Ads,Vikash,Cybersecurity,57,Lost
L08658,2025-04-16,,,,,0,,Company_8658,Logistics,Mid-Market,Central,Referral,Vikash,ERP Software,54,Lead
L08659,2025-03-09,2025-03-14,,,,0,,Company_8659,Education,Enterprise,South,Trade Show,Neha,CRM Software,44,Lost
L08660,2025-11-10,2025-11-11,2025-11-20,,,0,,Company_8660,Finance,Mid-Market,South,LinkedIn,Priya,CRM Software,27,Lead
L08661,2025-01-02,,,,,0,,Company_8661,Education,Enterprise,Central,Trade Show,Neha,ERP Software,90,Opportunity
L08662,2025-05-06,2025-05-08,,,,0,,Company_8662,Logistics,Small,Central,Google Ads,Vikash,Cloud Solutions,99,Lead
L08663,2025-10-18,,,,,0,,Company_8663,Healthcare,Mid-Market,North,Google Ads,Vikash,ERP Software,42,Lead
L08664,2025-11-25,2025-12-02,2025-12-07,2025-12-13,,842571,,Company_8664,Finance,Small,Central,Website,Priya,Analytics Platform,15,MQL
L08665,2025-08-23,,,,,0,,Company_8665,Education,Small,East,Email Campaign,Priya,Cybersecurity,36,Lead
L08666,2025-01-03,,,,,0,,Company_8666,Manufacturing,Small,West,LinkedIn,Arjun,Cybersecurity,54,SQL
L08667,2025-12-19,2025-12-24,,,,0,,Company_8667,Manufacturing,Small,East,Google Ads,Rahul,CRM Software,81,Lost
L08668,2025-08-08,2025-08-14,,,,0,,Company_8668,Logistics,Enterprise,West,Webinar,Amit,CRM Software,34,Lead
L08669,2025-04-01,2025-04-02,,,,0,,Company_8669,Finance,Mid-Market,South,Website,Arjun,Analytics Platform,26,Lost
L08670,2025-03-10,2025-03-15,2025-03-22,2025-03-27,2025-04-17,668599,38.0,Company_8670,Retail,Mid-Market,South,Email Campaign,Arjun,Analytics Platform,40,MQL
L08671,2025-06-17,,,,,0,,Company_8671,Healthcare,Enterprise,East,Referral,Rahul,CRM Software,48,Lost
L08672,2025-06-02,2025-06-07,2025-06-17,,,0,,Company_8672,Education,Enterprise,North,LinkedIn,Rahul,ERP Software,31,Opportunity
L08673,2025-04-09,2025-04-10,,,,0,,Company_8673,Technology,Small,East,LinkedIn,Neha,Analytics Platform,54,MQL
L08674,2025-12-08,,,,,0,,Company_8674,Manufacturing,Enterprise,North,Email Campaign,Neha,Cloud Solutions,10,Lead
L08675,2025-11-07,,,,,0,,Company_8675,Manufacturing,Enterprise,West,Email Campaign,Vikash,ERP Software,18,Won
L08676,2025-08-20,2025-08-24,,,,0,,Company_8676,Technology,Enterprise,Central,Referral,Sneha,Cybersecurity,51,Lost
L08677,2025-12-27,2025-12-29,2026-01-06,2026-01-19,2026-02-02,825566,37.0,Company_8677,Technology,Mid-Market,Central,Webinar,Rahul,Cloud Solutions,95,Lead
L08678,2025-08-17,2025-08-21,2025-08-29,,,0,,Company_8678,Education,Mid-Market,North,Webinar,Neha,Cybersecurity,79,MQL
L08679,2025-08-07,2025-08-11,,,,0,,Company_8679,Technology,Small,East,Email Campaign,Sneha,ERP Software,48,Opportunity
L08680,2025-12-26,2026-01-02,2026-01-07,,,0,,Company_8680,Manufacturing,Small,West,Email Campaign,Arjun,Analytics Platform,99,SQL
L08681,2025-11-15,2025-11-17,2025-11-22,,,0,,Company_8681,Technology,Small,West,Website,Rahul,CRM Software,36,Lead
L08682,2025-12-22,,,,,0,,Company_8682,Education,Enterprise,Central,Website,Rahul,ERP Software,86,SQL
L08683,2025-06-06,2025-06-10,2025-06-16,,,0,,Company_8683,Retail,Mid-Market,East,Google Ads,Sneha,Analytics Platform,61,MQL
L08684,2025-02-09,,,,,0,,Company_8684,Manufacturing,Mid-Market,Central,Trade Show,Priya,Analytics Platform,38,MQL
L08685,2025-08-28,2025-09-03,2025-09-13,2025-09-28,2025-10-03,478111,36.0,Company_8685,Technology,Mid-Market,East,LinkedIn,Vikash,Cloud Solutions,87,MQL
L08686,2025-04-13,2025-04-17,2025-04-21,,,0,,Company_8686,Education,Enterprise,South,Website,Amit,CRM Software,44,Won
L08687,2025-08-27,2025-08-31,,,,0,,Company_8687,Technology,Small,South,Trade Show,Amit,Cloud Solutions,84,Won
L08688,2025-11-08,2025-11-14,,,,0,,Company_8688,Healthcare,Small,East,Email Campaign,Priya,Cybersecurity,10,SQL
L08689,2025-08-18,2025-08-19,2025-08-29,,,0,,Company_8689,Retail,Mid-Market,North,Website,Sneha,Analytics Platform,73,Opportunity
L08690,2025-07-05,2025-07-10,2025-07-19,2025-07-29,,384914,,Company_8690,Manufacturing,Small,South,Referral,Amit,Cybersecurity,10,Lost
L08691,2025-11-28,,,,,0,,Company_8691,Manufacturing,Enterprise,North,Trade Show,Arjun,Cloud Solutions,71,SQL
L08692,2025-09-15,2025-09-16,2025-09-20,,,0,,Company_8692,Technology,Small,West,Email Campaign,Arjun,ERP Software,42,MQL
L08693,2025-02-15,2025-02-18,2025-02-25,,,0,,Company_8693,Retail,Small,East,LinkedIn,Amit,Cloud Solutions,31,SQL
L08694,2025-10-21,2025-10-26,2025-11-05,,,0,,Company_8694,Technology,Enterprise,West,Trade Show,Sneha,Analytics Platform,84,MQL
L08695,2025-11-02,2025-11-09,2025-11-13,2025-11-20,2025-12-02,828102,30.0,Company_8695,Retail,Small,Central,Referral,Vikash,Analytics Platform,63,Lead
L08696,2025-02-07,2025-02-13,2025-02-17,,,0,,Company_8696,Retail,Small,North,LinkedIn,Rahul,Cloud Solutions,36,Lead
L08697,2025-11-16,,,,,0,,Company_8697,Education,Mid-Market,West,LinkedIn,Arjun,Cloud Solutions,80,Lead
L08698,2025-10-12,,,,,0,,Company_8698,Technology,Enterprise,East,Webinar,Arjun,Cybersecurity,95,SQL
L08699,2025-02-27,2025-03-06,2025-03-15,,,0,,Company_8699,Logistics,Enterprise,West,Google Ads,Neha,Cybersecurity,80,Lead
L08700,2025-02-19,2025-02-24,2025-03-05,,,0,,Company_8700,Finance,Enterprise,South,Email Campaign,Sneha,CRM Software,56,MQL
L08701,2025-09-12,,,,,0,,Company_8701,Retail,Small,South,Trade Show,Neha,ERP Software,83,MQL
L08702,2025-10-20,2025-10-25,2025-11-04,2025-11-12,2025-11-25,252588,36.0,Company_8702,Education,Enterprise,West,Email Campaign,Priya,CRM Software,52,Lead
L08703,2025-03-06,,,,,0,,Company_8703,Technology,Mid-Market,North,Trade Show,Arjun,CRM Software,20,Lost
L08704,2025-10-06,2025-10-10,2025-10-14,2025-10-20,2025-11-05,873648,30.0,Company_8704,Logistics,Small,South,Email Campaign,Rahul,Cloud Solutions,74,Lead
L08705,2025-11-13,2025-11-19,2025-11-21,2025-12-06,2025-12-14,256596,31.0,Company_8705,Technology,Mid-Market,South,Webinar,Priya,Analytics Platform,28,Opportunity
L08706,2025-11-08,2025-11-11,2025-11-17,,,0,,Company_8706,Healthcare,Small,North,LinkedIn,Sneha,Cybersecurity,30,Lead
L08707,2025-02-22,2025-02-27,2025-03-04,2025-03-19,,827725,,Company_8707,Education,Mid-Market,East,Email Campaign,Priya,Analytics Platform,10,SQL
L08708,2025-09-03,,,,,0,,Company_8708,Finance,Enterprise,East,Webinar,Arjun,Cloud Solutions,79,Lead
L08709,2025-07-20,,,,,0,,Company_8709,Healthcare,Enterprise,Central,Google Ads,Rahul,Analytics Platform,44,Opportunity
L08710,2025-01-12,2025-01-13,2025-01-16,2025-01-22,2025-02-04,104174,23.0,Company_8710,Technology,Enterprise,South,Website,Neha,CRM Software,88,SQL
L08711,2025-07-07,2025-07-09,2025-07-15,2025-07-19,,617515,,Company_8711,Healthcare,Small,Central,Webinar,Priya,ERP Software,63,MQL
L08712,2025-04-13,2025-04-18,2025-04-24,2025-05-01,,598869,,Company_8712,Education,Small,West,Website,Neha,CRM Software,57,Lead
L08713,2025-02-21,2025-02-27,2025-03-07,,,0,,Company_8713,Healthcare,Enterprise,West,Referral,Sneha,Analytics Platform,21,Lead
L08714,2025-11-14,,,,,0,,Company_8714,Healthcare,Enterprise,South,LinkedIn,Sneha,Analytics Platform,74,Opportunity
L08715,2025-09-21,2025-09-24,2025-10-03,2025-10-09,,737335,,Company_8715,Healthcare,Enterprise,South,Trade Show,Arjun,Cybersecurity,52,Lost
L08716,2025-08-21,2025-08-28,2025-09-05,,,0,,Company_8716,Education,Mid-Market,West,Website,Neha,ERP Software,70,MQL
L08717,2025-10-10,2025-10-15,,,,0,,Company_8717,Education,Mid-Market,East,Trade Show,Vikash,Cloud Solutions,78,Lead
L08718,2025-01-01,2025-01-04,2025-01-10,2025-01-20,2025-01-27,920314,26.0,Company_8718,Manufacturing,Mid-Market,North,Webinar,Arjun,CRM Software,82,Won
L08719,2025-03-23,2025-03-26,2025-03-31,,,0,,Company_8719,Retail,Enterprise,South,Referral,Arjun,ERP Software,93,Lead
L08720,2025-12-12,2025-12-16,2025-12-26,2026-01-09,,144779,,Company_8720,Retail,Enterprise,West,Email Campaign,Arjun,Cybersecurity,51,Opportunity
L08721,2025-06-10,2025-06-11,,,,0,,Company_8721,Healthcare,Small,East,Webinar,Rahul,ERP Software,48,MQL
L08722,2025-03-28,2025-03-30,2025-04-05,,,0,,Company_8722,Finance,Small,East,Google Ads,Priya,Cybersecurity,63,MQL
L08723,2025-01-07,2025-01-10,2025-01-18,,,0,,Company_8723,Education,Mid-Market,North,Trade Show,Arjun,CRM Software,93,Lead
L08724,2025-04-18,2025-04-23,2025-04-26,2025-04-29,,735197,,Company_8724,Retail,Enterprise,South,Trade Show,Rahul,Cybersecurity,63,Lead
L08725,2025-07-14,2025-07-15,,,,0,,Company_8725,Manufacturing,Small,North,Webinar,Neha,ERP Software,38,MQL
L08726,2025-02-27,2025-03-05,2025-03-09,,,0,,Company_8726,Finance,Enterprise,South,Referral,Priya,CRM Software,35,SQL
L08727,2025-01-02,,,,,0,,Company_8727,Manufacturing,Enterprise,North,Google Ads,Arjun,CRM Software,24,Won
L08728,2025-04-15,2025-04-16,2025-04-23,2025-04-30,,260336,,Company_8728,Logistics,Enterprise,Central,Webinar,Arjun,Cloud Solutions,85,MQL
L08729,2025-07-24,2025-07-30,,,,0,,Company_8729,Healthcare,Enterprise,North,Website,Rahul,Cybersecurity,73,SQL
L08730,2025-08-31,2025-09-01,2025-09-04,2025-09-09,,279722,,Company_8730,Manufacturing,Mid-Market,East,Webinar,Vikash,ERP Software,81,Won
L08731,2025-09-09,2025-09-15,2025-09-18,2025-09-26,,958647,,Company_8731,Finance,Enterprise,North,Referral,Priya,Analytics Platform,95,MQL
L08732,2025-08-30,2025-09-02,,,,0,,Company_8732,Finance,Enterprise,North,Trade Show,Priya,Cloud Solutions,62,MQL
L08733,2025-04-19,,,,,0,,Company_8733,Manufacturing,Small,Central,Email Campaign,Priya,ERP Software,90,MQL
L08734,2025-05-27,,,,,0,,Company_8734,Finance,Small,Central,Email Campaign,Rahul,ERP Software,17,Opportunity
L08735,2025-06-13,,,,,0,,Company_8735,Manufacturing,Mid-Market,West,Webinar,Sneha,ERP Software,71,Lead
L08736,2025-11-06,,,,,0,,Company_8736,Logistics,Small,Central,Referral,Vikash,CRM Software,90,Lead
L08737,2025-11-18,,,,,0,,Company_8737,Finance,Mid-Market,East,Referral,Rahul,Analytics Platform,21,Lost
